"HYBAS_ID","Quarter.x","UnitAbundance","Year","TimeSeriesID","SurveyID","Species","Abundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2","dis_m3_pyr","ele_mt_cav","tmp_dc_cyr","pre_mm_cyr","hft_ix_c","CSI","CSI_FF2"
"11014",6070709820,"2/3","Count",2013,"G88","alt67","Cyphocharax vanderi",1,2,"S12857","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA SALETE","CORREGO DOS ACACIOS",-20.22245,-50.68821,22,"K",1,1,0.276,437,225,1187,118,99.9732,1
"11114",6070709820,"2/3","Count",2013,"G88","alt67","Hoplias malabaricus",1,2,"S12857","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA SALETE","CORREGO DOS ACACIOS",-20.22245,-50.68821,22,"K",1,1,0.276,437,225,1187,118,99.9732,1
"11214",6070709820,"2/3","Count",2013,"G88","alt67","Oligosarcus pintoi",1,2,"S12857","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA SALETE","CORREGO DOS ACACIOS",-20.22245,-50.68821,22,"K",1,1,0.276,437,225,1187,118,99.9732,1
"11314",6070709820,"2/3","Count",2013,"G88","alt67","Poecilia reticulata",26,2,"S12857","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SANTA SALETE","CORREGO DOS ACACIOS",-20.22245,-50.68821,22,"K",1,1,0.276,437,225,1187,118,99.9732,1
"11414",6070709820,"2/3","Count",2013,"G78","alt57","Aspidoras fuscoguttatus",37,2,"S12847","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ALVARES FLORENCE","UNNAMED TRIBUTARY CORREGO TRES LAGOAS",-20.20478,-49.9607,22,"K",1,1,0.27,460,231,1172,131,99.94475,1
"11514",6070709820,"2/3","Count",2013,"G78","alt57","Cichlasoma paranaense",3,2,"S12847","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ALVARES FLORENCE","UNNAMED TRIBUTARY CORREGO TRES LAGOAS",-20.20478,-49.9607,22,"K",1,1,0.27,460,231,1172,131,99.94475,1
"11614",6070709820,"2/3","Count",2013,"G78","alt57","Oligosarcus pintoi",1,2,"S12847","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ALVARES FLORENCE","UNNAMED TRIBUTARY CORREGO TRES LAGOAS",-20.20478,-49.9607,22,"K",1,1,0.27,460,231,1172,131,99.94475,1
"11714",6070709820,"2/3","Count",2013,"G78","alt57","Poecilia reticulata",469,2,"S12847","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ALVARES FLORENCE","UNNAMED TRIBUTARY CORREGO TRES LAGOAS",-20.20478,-49.9607,22,"K",1,1,0.27,460,231,1172,131,99.94475,1
"11814",6070709820,"2/3","Count",2013,"G78","alt57","Pyrrhulina australis",12,2,"S12847","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ALVARES FLORENCE","UNNAMED TRIBUTARY CORREGO TRES LAGOAS",-20.20478,-49.9607,22,"K",1,1,0.27,460,231,1172,131,99.94475,1
"11914",6070709820,"2/3","Count",2013,"G83","alt62","Aspidoras fuscoguttatus",4,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12014",6070709820,"2/3","Count",2013,"G83","alt62","Astyanax lacustris",140,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12114",6070709820,"2/3","Count",2013,"G83","alt62","Geophagus brasiliensis",3,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12214",6070709820,"2/3","Count",2013,"G83","alt62","Gymnotus sylvius",1,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12314",6070709820,"2/3","Count",2013,"G83","alt62","Hoplias malabaricus",3,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12414",6070709820,"2/3","Count",2013,"G83","alt62","Hypostomus ancistroides",3,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12514",6070709820,"2/3","Count",2013,"G83","alt62","Knodus moenkhausii",79,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12614",6070709820,"2/3","Count",2013,"G83","alt62","Laetacara araguaiae",2,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12714",6070709820,"2/3","Count",2013,"G83","alt62","Oligosarcus pintoi",3,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12814",6070709820,"2/3","Count",2013,"G83","alt62","Poecilia reticulata",1,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"12914",6070709820,"2/3","Count",2013,"G83","alt62","Satanoperca pappaterra",2,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"13014",6070709820,"2/3","Count",2013,"G83","alt62","Serrapinnus notomelas",1,2,"S12852","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VITORIA BRASIL","CORREGO DO VEADAO",-20.24395,-50.48533,22,"K",1,1,0.155,493,223,1188,177,99.85415,1
"13114",6070713620,"2/3","Count",2013,"G66","alt45","Aspidoras fuscoguttatus",1,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"13214",6070713620,"2/3","Count",2013,"G66","alt45","Astyanax fasciatus",9,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"13314",6070713620,"2/3","Count",2013,"G66","alt45","Astyanax lacustris",3,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"13414",6070713620,"2/3","Count",2013,"G66","alt45","Cichlasoma paranaense",1,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"13514",6070713620,"2/3","Count",2013,"G66","alt45","Gymnotus sylvius",2,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"13614",6070713620,"2/3","Count",2013,"G66","alt45","Hypostomus ancistroides",1,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"13714",6070713620,"2/3","Count",2013,"G66","alt45","Hypostomus nigromaculatus",1,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"13814",6070713620,"2/3","Count",2013,"G66","alt45","Knodus moenkhausii",48,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"13914",6070713620,"2/3","Count",2013,"G66","alt45","Oligosarcus pintoi",7,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"14014",6070713620,"2/3","Count",2013,"G66","alt45","Poecilia reticulata",10,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"14114",6070713620,"2/3","Count",2013,"G66","alt45","Rhamdia quelen",1,2,"S12835","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","FERNANDOPOLIS","RIBEIRAO JAGORA",-20.32976,-50.28488,22,"K",1,1,0.265,467,226,1207,170,100,1
"14214",6070713620,"2/3","Count",2013,"G67","alt46","Aspidoras fuscoguttatus",8,2,"S12836","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO RANCHAO",-20.31471,-50.38514,22,"K",1,1,0.49,442,227,1188,153,99.9368,1
"14314",6070713620,"2/3","Count",2013,"G67","alt46","Astyanax fasciatus",1,2,"S12836","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO RANCHAO",-20.31471,-50.38514,22,"K",1,1,0.49,442,227,1188,153,99.9368,1
"14414",6070713620,"2/3","Count",2013,"G67","alt46","Astyanax lacustris",83,2,"S12836","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO RANCHAO",-20.31471,-50.38514,22,"K",1,1,0.49,442,227,1188,153,99.9368,1
"14514",6070713620,"2/3","Count",2013,"G67","alt46","Oligosarcus pintoi",31,2,"S12836","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO RANCHAO",-20.31471,-50.38514,22,"K",1,1,0.49,442,227,1188,153,99.9368,1
"14614",6070713620,"2/3","Count",2013,"G67","alt46","Piabina argentea",30,2,"S12836","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO RANCHAO",-20.31471,-50.38514,22,"K",1,1,0.49,442,227,1188,153,99.9368,1
"14714",6070713620,"2/3","Count",2013,"G67","alt46","Poecilia reticulata",13,2,"S12836","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO RANCHAO",-20.31471,-50.38514,22,"K",1,1,0.49,442,227,1188,153,99.9368,1
"14814",6070713620,"2/3","Count",2013,"G67","alt46","Rhamdia quelen",1,2,"S12836","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","ESTRELA DO OESTE","UNNAMED TRIBUTARY RIBEIRAO RANCHAO",-20.31471,-50.38514,22,"K",1,1,0.49,442,227,1188,153,99.9368,1
"14914",6070709820,"2/3","Count",2013,"G79","alt58","Aspidoras fuscoguttatus",27,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15014",6070709820,"2/3","Count",2013,"G79","alt58","Astyanax fasciatus",43,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15114",6070709820,"2/3","Count",2013,"G79","alt58","Astyanax lacustris",64,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15214",6070709820,"2/3","Count",2013,"G79","alt58","Cyphocharax vanderi",2,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15314",6070709820,"2/3","Count",2013,"G79","alt58","Hypostomus ancistroides",1,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15414",6070709820,"2/3","Count",2013,"G79","alt58","Hypostomus nigromaculatus",6,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15514",6070709820,"2/3","Count",2013,"G79","alt58","Knodus moenkhausii",114,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15613",6070709820,"2/3","Count",2013,"G79","alt58","Oligosarcus pintoi",2,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15713",6070709820,"2/3","Count",2013,"G79","alt58","Poecilia reticulata",12,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15813",6070709820,"2/3","Count",2013,"G79","alt58","Rhamdia quelen",2,2,"S12848","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","VALENTIM GENTIL","CORREGO FEIO",-20.37231,-50.05081,22,"K",1,1,0.279,480,228,1192,191,99.9492,1
"15913",6070713620,"2/3","Count",2013,"G74","alt53","Aspidoras fuscoguttatus",2,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16013",6070713620,"2/3","Count",2013,"G74","alt53","Astyanax fasciatus",8,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16113",6070713620,"2/3","Count",2013,"G74","alt53","Astyanax lacustris",11,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16213",6070713620,"2/3","Count",2013,"G74","alt53","Corydoras aeneus",1,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16313",6070713620,"2/3","Count",2013,"G74","alt53","Hypostomus ancistroides",3,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16413",6070713620,"2/3","Count",2013,"G74","alt53","Hypostomus nigromaculatus",3,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16513",6070713620,"2/3","Count",2013,"G74","alt53","Knodus moenkhausii",31,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16613",6070713620,"2/3","Count",2013,"G74","alt53","Oligosarcus pintoi",2,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16713",6070713620,"2/3","Count",2013,"G74","alt53","Poecilia reticulata",26,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16813",6070713620,"2/3","Count",2013,"G74","alt53","Rhamdia quelen",1,2,"S12843","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","JALES","CORREGO PIMENTA",-20.38329,-50.5862,22,"K",1,1,0.281,422,226,1165,106,99.8979,1
"16913",6070713620,"2/3","Count",2013,"G76","alt55","Astyanax fasciatus",2,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17013",6070713620,"2/3","Count",2013,"G76","alt55","Astyanax lacustris",47,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17113",6070713620,"2/3","Count",2013,"G76","alt55","Cichlasoma paranaense",3,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17213",6070713620,"2/3","Count",2013,"G76","alt55","Corydoras aeneus",9,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17313",6070713620,"2/3","Count",2013,"G76","alt55","Cyphocharax vanderi",6,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17413",6070713620,"2/3","Count",2013,"G76","alt55","Hemigrammus marginatus",101,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17513",6070713620,"2/3","Count",2013,"G76","alt55","Hoplias malabaricus",3,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17613",6070713620,"2/3","Count",2013,"G76","alt55","Knodus moenkhausii",45,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17713",6070713620,"2/3","Count",2013,"G76","alt55","Moenkhausia sanctaefilomenae",9,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17813",6070713620,"2/3","Count",2013,"G76","alt55","Oligosarcus pintoi",14,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"17913",6070713620,"2/3","Count",2013,"G76","alt55","Poecilia reticulata",6,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"18013",6070713620,"2/3","Count",2013,"G76","alt55","Rhamdia quelen",2,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"18113",6070713620,"2/3","Count",2013,"G76","alt55","Serrapinnus notomelas",65,2,"S12845","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","SAO FRANCISCO","CORREGO BARRO PRETO",-20.34792,-50.67898,22,"K",2,2,0.798,411,226,1167,139,100,1
"18213",6070713620,"2/3","Count",2013,"G65","alt44","Aspidoras fuscoguttatus",19,2,"S12834","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MERIDIANO","CORREGO SAO DOMINGOS",-20.44457,-50.26374,22,"K",1,1,0.145,420,228,1194,102,100,1
"18313",6070713620,"2/3","Count",2013,"G65","alt44","Astyanax lacustris",1,2,"S12834","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MERIDIANO","CORREGO SAO DOMINGOS",-20.44457,-50.26374,22,"K",1,1,0.145,420,228,1194,102,100,1
"18413",6070713620,"2/3","Count",2013,"G65","alt44","Cetopsorhamdia iheringi",3,2,"S12834","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MERIDIANO","CORREGO SAO DOMINGOS",-20.44457,-50.26374,22,"K",1,1,0.145,420,228,1194,102,100,1
"18513",6070713620,"2/3","Count",2013,"G65","alt44","Characidium zebra",5,2,"S12834","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MERIDIANO","CORREGO SAO DOMINGOS",-20.44457,-50.26374,22,"K",1,1,0.145,420,228,1194,102,100,1
"18613",6070713620,"2/3","Count",2013,"G65","alt44","Hypostomus nigromaculatus",39,2,"S12834","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MERIDIANO","CORREGO SAO DOMINGOS",-20.44457,-50.26374,22,"K",1,1,0.145,420,228,1194,102,100,1
"18713",6070713620,"2/3","Count",2013,"G65","alt44","Knodus moenkhausii",49,2,"S12834","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MERIDIANO","CORREGO SAO DOMINGOS",-20.44457,-50.26374,22,"K",1,1,0.145,420,228,1194,102,100,1
"18813",6070713620,"2/3","Count",2013,"G65","alt44","Parodon nasus",6,2,"S12834","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MERIDIANO","CORREGO SAO DOMINGOS",-20.44457,-50.26374,22,"K",1,1,0.145,420,228,1194,102,100,1
"18913",6070713620,"2/3","Count",2013,"G65","alt44","Poecilia reticulata",16,2,"S12834","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MERIDIANO","CORREGO SAO DOMINGOS",-20.44457,-50.26374,22,"K",1,1,0.145,420,228,1194,102,100,1
"19013",6070713620,"2/3","Count",2013,"G65","alt44","Rhamdia quelen",1,2,"S12834","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MERIDIANO","CORREGO SAO DOMINGOS",-20.44457,-50.26374,22,"K",1,1,0.145,420,228,1194,102,100,1
"19113",6070713620,"2/3","Count",2013,"G64","alt43","Aspidoras fuscoguttatus",3,2,"S12833","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","COSMORAMA","UNNAMED TRIBUTARY RIBEIRAO DO PRATA",-20.47607,-49.88742,22,"K",1,1,0.128,480,229,1222,129,100,1
"19213",6070713620,"2/3","Count",2013,"G64","alt43","Astyanax lacustris",28,2,"S12833","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","COSMORAMA","UNNAMED TRIBUTARY RIBEIRAO DO PRATA",-20.47607,-49.88742,22,"K",1,1,0.128,480,229,1222,129,100,1
"19313",6070713620,"2/3","Count",2013,"G64","alt43","Characidium zebra",1,2,"S12833","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","COSMORAMA","UNNAMED TRIBUTARY RIBEIRAO DO PRATA",-20.47607,-49.88742,22,"K",1,1,0.128,480,229,1222,129,100,1
"19413",6070713620,"2/3","Count",2013,"G64","alt43","Cyphocharax vanderi",8,2,"S12833","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","COSMORAMA","UNNAMED TRIBUTARY RIBEIRAO DO PRATA",-20.47607,-49.88742,22,"K",1,1,0.128,480,229,1222,129,100,1
"19513",6070713620,"2/3","Count",2013,"G64","alt43","Hypostomus ancistroides",5,2,"S12833","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","COSMORAMA","UNNAMED TRIBUTARY RIBEIRAO DO PRATA",-20.47607,-49.88742,22,"K",1,1,0.128,480,229,1222,129,100,1
"19613",6070713620,"2/3","Count",2013,"G64","alt43","Oligosarcus pintoi",23,2,"S12833","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","COSMORAMA","UNNAMED TRIBUTARY RIBEIRAO DO PRATA",-20.47607,-49.88742,22,"K",1,1,0.128,480,229,1222,129,100,1
"19713",6070713620,"2/3","Count",2013,"G64","alt43","Piabina argentea",4,2,"S12833","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","COSMORAMA","UNNAMED TRIBUTARY RIBEIRAO DO PRATA",-20.47607,-49.88742,22,"K",1,1,0.128,480,229,1222,129,100,1
